screen_name,tweet,favorite_count,retweet_count,reply_to,n_user_mentions,n_hashtags,n_urls,user_mentions,hashtags
fadelxavib,"La escoba ha sido todo jajaja",0,0,,0,0,0,"",""
LINCE_Fox3,"@elcomerciocom @minialdean_m @darpaez87 @patoteran_photo Ya ven lo que cosechan ridículos de la @AsambleaEcuador tanto prostituyeron esas comisiones que ya nadie les respeta; cualquier cara de 🍆 les hace desaires. Como dice el común; "valieron tres atados"",0,0,elcomerciocom,5,0,1,"elcomerciocom;minialdean_m;darpaez87;patoteran_photo;AsambleaEcuador",""
Danukito,"Te amo #Twitter me desaparezco par horas de las redes y se arma el relajo... aquí poniéndome al día con las noticias.",0,0,,0,1,0,"","Twitter"
wladdiespin,"¡Sé cayó #Facebook; #Instagram y #WhatsApp!  Pero que nunca caigan las ganas de volver a empezar 🙌🏻",0,0,,0,3,0,"","Facebook;Instagram;WhatsApp"
BStefy97,"@iMelissaGarcia Shii🥺🥳🥳🥳",0,0,iMelissaGarcia,1,0,0,"iMelissaGarcia",""
fernandorozcom,"@edu_mfdz muy vergonsozo para el pais al leer el twit de @rosannaoficial algunas revistas y programas de tv la ubican como referente de la mujer empresaria exitosa ecuatoriana !!!",0,0,edu_mfdz,2,0,1,"edu_mfdz;rosannaoficial",""
srapotts_,"@perezaviles @CynthiaViteri6 @RadioMorena640 Sabias que no es la primera reina que queda embarazada y ante la presión social y los reglamentos deciden abortar??? No??? Pues yo conozco muuuuchos casos.",0,0,perezaviles,3,0,1,"perezaviles;CynthiaViteri6;RadioMorena640",""
Lider_Armando,"Jajajaj usen @Twitter",0,0,,1,0,0,"Twitter",""
Oswaldo_Bolo,"@ojosapagados_ Sí; esos usos del punto y coma; son detestables;",0,0,ojosapagados_,1,0,0,"ojosapagados_",""
castroluis55,"@NuevoPeruMov Interpreta mi respuesta "Miserables de M" https://t.co/m4u2pEacXp",0,0,NuevoPeruMov,1,0,0,"NuevoPeruMov",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Nadie está diciendo quien es más o menos q nadie. Yo solo digo y sostengo q solos diferentes y completarios. La q insiste en la igual eres tú no yo pese q hasta borraste el tweet 😝. Crees q no me. Di cuenta mujer 😁 😁",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
DeiviChase,"https://t.co/mymtTwxjPi",0,0,,0,0,0,"",""
Oswaldo_Bolo,"@Srapuredepapas Sepáreme sitio peeee :((((",0,0,Srapuredepapas,1,0,0,"Srapuredepapas",""
anaisquiroga,"A veces hablo conmigo de ti.",0,0,,0,0,0,"",""
Leuris,"Por algo mi abuela me decía nada a medias",0,0,,0,0,0,"",""
bosscec,"@constanzapaler1 Tenemos una oposición tan mediocre; que solo ve su beneficio propio; que no es solidaria; que piensan q son ellos los únicos q tienen derecho; que legislan para ellos; que creen q vivimos en una época feudal; por lo tanto tendremos a  @MashiRafael para rato.",0,0,constanzapaler1,1,0,1,"constanzapaler1",""
DomenikImbert,"Benditas sean las flores; en especial los girasoles 🌻 favs 4 everrrr",0,0,,0,0,0,"",""
alexisolivo,"Algunas ideas productivas de qué hacer mientras permanecen intermitentes las redes sociales; gracias a los amigos de @firefox 🤘",0,0,,0,0,1,"",""
TatianaRodrigz,"@MaferFloresG_ @kennethcarrera Y una copa mexicana para ponerle copa a los tostit...NONADA 😂🤣",0,0,MaferFloresG_,2,0,0,"MaferFloresG_;kennethcarrera",""
anaisquiroga,"Dejemos de medir nuestro tiempo con relojes ajenos.",0,0,,0,0,0,"",""
iServicesEC,"Apple Watch Series 4 ⌚️ 40mm $529.99 🛒 Aceptamos todas las tarjetas 💳 . ⏩ Desliza y mira los colores que tenemos en stock 🔝 en iServices https://t.co/UogEZiNHTy",0,0,,0,0,1,"",""
srapotts_,"Qué hacen los hinchas del emelé pidiendo sanción para un jugador en un partido Liga Bsc??? Se cayeron de chiquitos o qué.!!!",0,0,,0,0,0,"",""
Alexinhomas10,"@daniellachavezc hay que esperar a las 9:30 pm. .. saludos desde Lima",0,0,daniellachavezc,1,0,0,"daniellachavezc",""
fernandorozcom,"@Man__ena__ @edu_mfdz @silvitabuendia @RoxanaQueirolo @rosannaoficial lo mas desconncertante y desprolijo que No hace la rectificacion",0,0,Man__ena__,5,0,0,"Man__ena__;edu_mfdz;silvitabuendia;RoxanaQueirolo;rosannaoficial",""
bmwjj_ec,"@lidiaronquillo Mi triste problema  Mi lindo yambu  Busca lo tuyo  Nabori  Salí porqué salí  Salsotas",0,0,lidiaronquillo,1,0,0,"lidiaronquillo",""
jekillsreturn,"@rgdriscol @SolangemeS Como se ve el; como le ve Solange; como lo ve la people... https://t.co/G8SUazEuhj",0,0,rgdriscol,2,0,0,"rgdriscol;SolangemeS",""
srapotts_,"@vamosbsc Se cayeron de chiquitos definitivamente.",0,0,vamosbsc,1,0,0,"vamosbsc",""
SUAREZALFONSO,"Las muestras de su "conocimiento" y cultura quedó en la falsificación  de cédulas y documentos para las FARC. Siempre ha sido un cretino apuntalado en corrupción e irrespeto social. https://t.co/GGFqu972rR",0,0,,0,0,1,"",""
Ernesto10598785,"@elcomerciocom Quieren hacerle tener miedo para que no aclare lo que hizo el vendido de Trujillo",0,0,elcomerciocom,1,0,0,"elcomerciocom",""
anaisquiroga,"Que rico rascarse la ceja sin preocupación jaja.",0,0,,0,0,0,"",""
UEenPeru,"El Parlamento Europeo tiene nuevo presidente. David Sassoli @EP_President ha obtenido 345 de los 667 votos válidos. Sus prioridades para los próximos años: el desempleo juvenil; la migración; el cambio climático; la revolución digital y el nuevo equilibrio mundial. https://t.co/fTrTmwbyuy",0,0,,1,0,1,"EP_President",""
MaXBuGaTTi8008,"https://t.co/HHWF1A7iec #stockmarket #investing #business https://t.co/B4LEH8ZavT",0,0,,0,3,1,"","stockmarket;investing;business"
PoliticColombia,"Vía @euronewses : El socialista italiano David Sassoli; elegido presidente del Parlamento Europeo https://t.co/Q7icATLT6z",0,0,,1,0,1,"euronewses",""
MargaritaCherrz,"Que horrible es hacer trámites en este pais; con pura gente grosera atendiendo",0,0,,0,0,0,"",""
CarlosPignatar1,"Ya me tienes cabreado cara de la verga",0,0,,0,0,0,"",""
saravia_caro,"@RenzoMirandaQ jajajajajaja te veo ociosito bebé",0,0,RenzoMirandaQ,1,0,0,"RenzoMirandaQ",""
jekillsreturn,"Ni statman; ni the rock; sabía que era mi veterana...",0,0,,0,0,0,"",""
Capital967,"⚽ | ¡Repetirá el ‘plato’! Este es el probable once de Ricardo Gareca para enfrentar a Chile por las semifinales de la #CopaAmérica2019. ¿Estás de acuerdo con el planteamiento?  📻 En vivo: https://t.co/OfQNuXjGdA https://t.co/wP15nosUTl",0,0,,0,0,1,"",""
anaisquiroga,"Uno llega a la facultad y cree que se encuentra con gente adulta PERO NO ES ASI jajajaj te encuentras con gente más pendeja e irrespetuosa que un pelado de 16.",0,0,,0,0,1,"",""
saravia_caro,"@RenzoMirandaQ Él y Nitro bebé; siempre te caen mal los buenos.",0,0,RenzoMirandaQ,1,0,0,"RenzoMirandaQ",""
anaisquiroga,"El desahogo porque las otras redes se han caído.",0,0,,0,0,0,"",""
DelPatibulo,"@HerediaCarla Bienvenida campeona",0,0,HerediaCarla,1,0,0,"HerediaCarla",""
srapotts_,"Saben hasta qué hora atienden  servicio al cliente en el @BancoPacificoEC del Albán Borja???",0,0,,1,0,0,"BancoPacificoEC",""
Ernesto10598785,"@elcomerciocom Despojo se llama; dejan sin trabajo a muchas personas; la historia se repite; lo mismo pasó en el Oriente cuando despojaron a los indigenas de sus tierras y les dieron a las transnacionales petroleras. ha de ser algún empresario rico e inútil que quiere dinero fácil",0,0,elcomerciocom,1,0,1,"elcomerciocom",""
anaisquiroga,"Yo nunca culparé a la suerte.",0,0,,0,0,0,"",""
SAWTVHD,"@minialdean_m @elcomerciocom @darpaez87 @patoteran_photo Ese es el engaño del socialismo; dicen que no hay clases sociales; que todos son iguales; que van a repartir la riqueza para todos; pero al final la riqueza es para ellos y las sobras para el que vota; y al final te dicen que ellos son superiores; como el cura y su jerarquía",0,0,minialdean_m,4,0,1,"minialdean_m;elcomerciocom;darpaez87;patoteran_photo",""
marieleins,"Otro dìa para ser cursis. ya vamos como 2 meses",0,0,,0,0,0,"",""
srapotts_,"Cómo lloran; por ésto y más no quería que pase Argentina; llorones y sobrados por demás.",0,0,,0,0,0,"",""
lacamaragye,"Para garantizar el éxito de tu campaña de comunicación; debes conocer la situación de la demanda y el mercado; la evolución de los consumidores frente a los diferentes medios y su relación con los mismos.  Inscripciones: 📧info@idepro.edu.ec @ideproCCG   #CCG https://t.co/X28LurEj0k",0,0,,0,0,1,"",""
anaisquiroga,"Para encontrar la niña que fui.",0,0,,0,0,0,"",""
marieleins,"@Felistopheles Lo bueno es que aquì es todo quejas y lamentos",0,0,Felistopheles,1,0,0,"Felistopheles",""
Ernesto10598785,"@elcomerciocom Despojo se llama; todo por favorecer a corruptos empresarios privados que quieren dinero fácil; el ejército como siempre de guardaespaldas de los ricos",0,0,elcomerciocom,1,0,1,"elcomerciocom",""
srapotts_,"@TyCSports Tu sistema operativo está caído desde que naciste y nadie anda llorando. A llorar al cuarto.",0,0,TyCSports,1,0,0,"TyCSports",""
MoniToledo,"@mariagiraldo Me adhiero.",0,0,mariagiraldo,1,0,0,"mariagiraldo",""
WaykaPeru,"El @Poder_Judicial_ decidirá este jueves 4 de julio si ordena el impedimento de salida del país por 8 meses contra el exalcalde de Lima @LuchoCastanedaL; por la investigación preliminar que se le sigue por el caso #OAS.",0,0,,1,0,1,"Poder_Judicial_",""
daviru3,"Ya vieron la comparecencia de este cura a @AsambleaEcuador y sus seguidores? Los mismos revolucionarios; los mismos izquierdosos con banderas de Cuba y El Che. Son ellos quienes nos representan? En mi caso nooooooooooooooo nunca estas lacras me representaran. delincuenets https://t.co/1tVwcSzS50",0,0,,1,0,1,"AsambleaEcuador",""
KowAlsKcaLderOn,"❤️ en Guayaquil; Ecuador https://t.co/chYUqf1eIy",0,0,,0,0,1,"",""
xavier0387,"@JairoSeverinoP Jajajaja inmensoo",0,0,JairoSeverinoP,1,0,0,"JairoSeverinoP",""
MoniToledo,"@chernandezoso Es un lorudo más.",0,0,chernandezoso,1,0,0,"chernandezoso",""
noemi_mf,"Con este genio! @victorloorb 🤩😍 https://t.co/gR8ES7tWaR",0,0,,1,0,0,"victorloorb",""
acorbanec,"Comunicado Ministerio de Agricultura y Ganadería https://t.co/lyNCIQj4Bj vía @YouTube",0,0,,1,0,1,"YouTube",""
Capital967,"⚽| Escucha EN VIVO por @Capital967 el duelo entre Perú vs. Chile por las semifinales de la #CopaAmérica2019. ¿Cuál es tu score para esta noche?  https://t.co/gyEVaYbsN1",0,0,,1,1,1,"Capital967","CopaAmérica2019"
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Mira no me reclames a mi reclamale a la naturaleza por no tener las mismas capacidades hombres y mujeres  😁😁",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
gallardogerman,"👀",0,0,,0,0,0,"",""
marieleins,"Cayó WhatsApp; Facebook; Instagram y yo ni cuenta.  Si los temblores ya no siento.",0,0,,0,0,0,"",""
wendygo89,"No me importaba nada; hasta que quise mandar un sticker y no pude! 😭😭😭😭",0,0,,0,0,0,"",""
jekillsreturn,"@rgdriscol @SolangemeS Permisito dijo monchito...",0,0,rgdriscol,2,0,0,"rgdriscol;SolangemeS",""
JohnFarfan94,"Si sientes que no te cuidan; es por que no lo hacen. No son ideas tuyas. Entonces aléjate; basta de justificar a quienes no te tratan como mereces",0,0,,0,0,1,"",""
ThalyOleas,"Callie and Jamie ♥️  #GoodTrouble",0,0,,0,1,0,"","GoodTrouble"
PameliPluas,"Cuando me queda rico el almuerzo &lt;3 https://t.co/kTw00RpUGK",0,0,,0,0,0,"",""
Ernesto10598785,"@elcomerciocom Cual es el apoyo??? armas; dólares; sicarios; asesinos y  terroristas; el obeso de Pompeo es un delincuente como todos los amigos judíos de Trump",0,0,elcomerciocom,1,0,1,"elcomerciocom",""
jekillsreturn,"#Marginales",0,0,,0,1,0,"","Marginales"
yulibethfranco,"No se queden mal con las personas; la vida es corta.",0,0,,0,0,0,"",""
Jose_Geek,"Amigo date cuenta!! 🤣 Eres un juguete 🧸",0,0,,0,0,0,"",""
Capital967,"🔴 ¡Ya empezó #CapitalDeportes! ⚽️🎾🏐🏈🏓🏸 Hoy nos acompaña el periodista @elarre_martin.  📞 Opina con @ADiezGol y @jlmorales5 al 212-5353 📻 En vivo: https://t.co/OfQNuXjGdA https://t.co/tpjWVDnJHY",0,0,,2,1,1,"elarre_martin;ADiezGol","CapitalDeportes"
workaholic76,"🤣🤣🤣🤣🤣🤣🤣🤣",0,0,,0,0,0,"",""
Alexanderc0997,"En el T. C. Tributario de Gye; hay una secretaria que está de vacaciones; excelente. Voy a coordinación; hablo con la jefa del área; para que me diga cual es la secretaria asignada; esta responde: "no tengo ni idea; espere nomas a que regrese de vacaciones la otra" la ptm.",0,0,,0,0,1,"",""
FranciscoYcazaS,"Jajajajaajajajajajajajaa pero "nosotros no lloramos" !!! Se les cae la careta pitufos; toda una vida siendo llorones",0,0,,0,0,0,"",""
MoniToledo,"Que ventajas me ha dado la vida cuando he tenido la oportunidad de vivir en distintas ciudades y conocer personas que hoy en día;son claves en el ajedrez político del país.Les he aprendido mucho y he podido conocerles de cerca;algunos me han decepcionado y a otros;los admiro más.",0,0,,0,0,1,"",""
jekillsreturn,"Puro pendejo se le reinicia el celular y no sabe ni cuál es su cuenta Samsung para recuperar toda la info...  #Marginales",0,0,,0,0,1,"",""
e_crevoisier,"io-Ya c ha hecho corriente q c publiquen chats d la Farmacia *Es q comprenderás q los otros grupos parlamentarios no hacen eso Cuando c reúnen entre ellos;antes;c persignan;c lavan la boca con agua bendita y piden la guía d algún espíritu;salmodian cánticos junto con oración https://t.co/1dbCRljKQI",0,0,,0,0,1,"",""
e_crevoisier,"-Y seguro;con mucho amor al prójimo deben pedir perdón x los pecados propios y perdonar las ofensas ajenas *X esa razón su pureza c refleja en su ética y los medios amix lo saben -No cabe duda q esa diferencia lo nota el populorum *El populorum es sabio y sabe cuando lo engañan https://t.co/kJOjgpyZLR",0,0,e_crevoisier,0,0,1,"",""
Jose_Geek,"@instagram Damn!! Fuck Mark Zuckerberg",0,0,instagram,1,0,0,"instagram",""
sibi_raul,"@Lenin Pero si nunca traen medallas",0,0,Lenin,1,0,0,"Lenin",""
AmilkaHurtado,"JAJAJAJAJAJA 😂 me acorde de ti @Allisona_mm",0,0,,1,0,0,"Allisona_mm",""
ImStefaniePam,"Te amo Twitter; nunca me fallas!  No como esos vergas de #whatsaap #facebook e #instagram  A lo Brandon: alv alv por el cu...",0,0,,0,3,0,"","whatsaap;facebook;instagram"
fernandorozcom,"@LuisitoAnton25 @_SaraWinter es una neonazi a sueldo de bolsonaro de extrema derecha  la traen para adoctrinar e incentivar el delito de odio en el sistema educativo No deberían permitirlo @MinInteriorEc @ministeriosalud  @MinisterioEduc @CIgualdadGenero @Lenin @PresidenciaES https://t.co/eklTkrxw11",0,0,LuisitoAnton25,2,0,1,"LuisitoAnton25;_SaraWinter",""
jekillsreturn,"@SolangemeS @rgdriscol https://t.co/XhHGghiQcQ",0,0,SolangemeS,2,0,0,"SolangemeS;rgdriscol",""
jekillsreturn,"@ecuageek Hace 2 años",0,0,ecuageek,1,0,0,"ecuageek",""
SUAREZALFONSO,"Instrucciones precisas antes de iniciar el vuelo!👏🏼https://t.co/aLBK63utjn",0,0,,0,0,0,"",""
jekillsreturn,"@rgdriscol @ecuageek Marginal",0,0,rgdriscol,2,0,0,"rgdriscol;ecuageek",""
danicastrom1981,"@mariapazmr debes estar ronca Ma Pazz",0,0,mariapazmr,1,0,0,"mariapazmr",""
ariannash71,"Te juro; cómo tú me gustas; no me gusta nada💕",0,0,,0,0,0,"",""
ade_9709,"JAAJAJAJAJAJA me dio ternura y mucha risa 🤣🤣🤣🤣🤣",0,0,,0,0,0,"",""
ade_9709,"Mood",0,0,,0,0,0,"",""
TheDrKostka,"Jorge Enrique Adoum quería subvertir el lenguaje (o sublenguar el vertije; como escribimos en @CartonPiedraET).  #10AñosSinAdoum  Vean el hilo. Hay fotos con Cortázar y Benedetti 👀",0,0,,1,0,1,"CartonPiedraET",""
SusySantistevan,"Imagino el carajo que ha de haber querido poner Cynthia al final de su tweet y se aguantó.",0,0,,0,0,0,"",""
ariannash71,"Quiero estar contigo cada madrugada y que me despierte con un beso tu mirada💖🤤",0,0,,0,0,0,"",""
jekillsreturn,"@rgdriscol @SolangemeS Buen provecho",0,0,rgdriscol,2,0,0,"rgdriscol;SolangemeS",""
Yoya9510,"Cuanta diferencia.",0,0,,0,0,0,"",""
MoniToledo,"@chernandezoso Esa cercanía con Lizcano es lo que no le permite ser del todo "alternativo" (así haya sido vieja y hoy resucite con coqueteo de una parte) No le creo nada. Y más; con su "ventajismo" dentro de la consulta con el POLO.",0,0,chernandezoso,1,0,1,"chernandezoso",""
giovannialv,"@AlbertoAcostaE @Lenin @MashiRafael Eso de los derechos humanos está muy cacareado; con esas ideas uds vinieron y vean como la delincuencia ha aumentado; la droga; tráfico; asesinatos; porque en vez de implantar leyes duras hicieron leyes pro delincuenciales y ud es uno de los responsables.",0,0,AlbertoAcostaE,3,0,1,"AlbertoAcostaE;Lenin;MashiRafael",""
dadapabri,"@realDonaldTrump Then... Why is the cost so high? #SAD",0,0,realDonaldTrump,1,1,0,"realDonaldTrump","SAD"
ariannash71,"Hace tanto tiempo que en mis sueños te buscaba😍",0,0,,0,0,0,"",""
ElAbogadoFeroz,"Porque el que peca y reza; empata... Taj Mahal salad 🥬🥑🥦🥒 (@ Go Green in Guayaquil; Guayas) https://t.co/1eka7gwpqd https://t.co/WIpzlBvKwq",0,0,,0,0,1,"",""
dadapabri,"Day 894 of ?",0,0,,0,0,0,"",""
jekillsreturn,"@rgdriscol @SolangemeS Sigan niñas...",0,0,rgdriscol,2,0,0,"rgdriscol;SolangemeS",""
marieleins,"@Felistopheles Cerveza sin alcohol",0,0,Felistopheles,1,0,0,"Felistopheles",""
MoniToledo,"Me voy a ver #ToyStory con mis bebes.",0,0,,0,1,0,"","ToyStory"
FranciscoYcazaS,"@MayiJB7 @victoriiiazc Jajajajaja asi son en serio ???",0,0,MayiJB7,2,0,0,"MayiJB7;victoriiiazc",""
jccedenog,"@SteffanoDu Hay un amigo que tiene un programa en Radio 8am que hasta cuando se fue lo seguía irritando.",0,0,SteffanoDu,1,0,0,"SteffanoDu",""
Yoya9510,"De seguro comienzan a subir aqui😂",0,0,,0,0,0,"",""
pafloru,"We light up the world! 💥",0,0,,0,0,0,"",""
FranciscoYcazaS,"🤔",0,0,,0,0,0,"",""
Yoya9510,"@ComoLoMueveEsa @el_audiman JAJAJJAJAJAJA",0,0,ComoLoMueveEsa,2,0,0,"ComoLoMueveEsa;el_audiman",""
AnneMBlock,"Congrats @CEmerson 👏🏻👏🏻👏🏻",0,0,,1,0,0,"CEmerson",""
Jose_Geek,"¿A alguien más le está fallando WhatsApp; Facebook; Instagram; la universidad; el trabajo; la vida amorosa; la dignidad; el autoestima o sólo a mí? 🤭",0,0,,0,0,1,"",""
rarguell,"😍",0,0,,0,0,0,"",""
adrian_herasf,"Venga y luche don Sampa",0,0,,0,0,0,"",""
Li_mcr,"Me emociono porque siempre que me pongo ansiosa como cualquier huevada; y hoy por fin dije "ni verga; ya no puedo engordar más" y me compre una fruta instead. 😭 I NEED TO DO THUS EVERYDAY",0,0,,0,0,1,"",""
The_Blue_Walker,"Esta lloradera es bellaaaa hijueputa JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA ; debieron dar gracias al jugador de Qatar que les regalo un gol; y ayer que no les botaron a Lautaro y Acuña.   PELÉ TEM MAIS COPAS QUÊ VOCÊ 😌🏆🎶",0,0,,0,0,1,"",""
Bladimir,"@HacksNoticias Solo una cosa; a los Isaías los investigan por su negocio de abortos y tráfico de órganos en EEUU.  https://t.co/i4ghHEFi2F  https://t.co/CyGVWo07by  #LosAmigosDeMoreno  #ElPeorGobiernoDeLaHistoria https://t.co/AeDgx9UPMF",0,0,HacksNoticias,1,0,1,"HacksNoticias",""
SusySantistevan,"Nuestra sociedad hay veces llega a absurdos solo por reglas obsoletas que ya no van acorde con la modernidad.",0,0,,0,0,0,"",""
christianbanda9,"A la miseria le gusta estar acompañada",0,0,,0,0,0,"",""
goleadorazul,"@estadioec Llorones",0,0,estadioec,1,0,0,"estadioec",""
dadapabri,"@w_terrence Can we use that money to help Veterans?",0,0,w_terrence,1,0,0,"w_terrence",""
PepeSalazarC,"@DiegoArcos14 Excelente solucion para evitar suspicacias. El Dt solicita al 4to arbitro y este notifica el requerimiento de verificacion VAR 👌",0,0,DiegoArcos14,1,0,1,"DiegoArcos14",""
eMIhoOker20,"@moisesvergon 🔥 🔥 🔥",0,0,moisesvergon,1,0,0,"moisesvergon",""
PedroABriones1,"@BIG_CH0L0 @AquiCorroVrgara Usen el mail amigos.. no caigan en problemas de los milleniams..",0,0,BIG_CH0L0,2,0,0,"BIG_CH0L0;AquiCorroVrgara",""
jccedenog,"@cmorancito1206 @ManuOlivari @FEFecuador No amigo. Queda claro que a Quinteros los jugadores le hicieron la cama. Dts como Almada; Quinteros; Fabaro; Rescalvo le hacen bien a nuestro fútbol.",0,0,cmorancito1206,3,0,1,"cmorancito1206;ManuOlivari;FEFecuador",""
